account_id,customer_id,account_type,account_number,opening_date,balance
1734,604,Credit Card,GB97RGUZ96154238648768,2022-12-06,54428
1735,192,Savings,GB38GBFM34586332695219,2020-10-13,7094
1736,200,Checking,GB73MYSS76941034428485,2020-03-31,56089
1737,27,Checking,GB88ZLFE95137310928182,2024-08-24,54773
1738,18,Checking,GB60KSKL19840435101064,2022-05-10,15857
1739,718,Savings,GB12JLVU86061255849686,2023-01-22,24111
1740,155,Checking,GB04XKDO97527661587459,2021-08-27,38219
1741,86,Savings,GB74YPHL39870801991411,2024-09-11,11721
1742,330,Savings,GB09WWWA43291814933971,2020-11-27,91891
1743,816,Savings,GB31AEJX77897642511407,2022-12-06,33588
1744,960,Checking,GB17AKVC95817819777710,2020-08-13,62515
1745,820,Savings,GB81YIPE69797022123532,2019-11-07,90480
1746,504,Credit Card,GB66KMTU14366970032148,2022-02-03,53993
1747,603,Credit Card,GB74QPXA40761558401858,2019-12-05,32700
1748,415,Savings,GB93BRVK54238919680477,2020-05-28,69839
1749,29,Credit Card,GB85QZJL41172208568221,2024-02-07,54738
1750,949,Credit Card,GB38IXYH46337543187837,2024-08-02,16761
1751,922,Savings,GB90MXAJ19707958328225,2023-05-06,14385
1752,94,Checking,GB37UJWC24237450033441,2020-01-19,99554
1753,815,Credit Card,GB40BTHY07288352049378,2020-09-28,40878
1754,703,Checking,GB65JCJD38576902807056,2024-01-08,19894
1755,108,Checking,GB67XSLH16901729182233,2023-01-06,74370
1756,977,Credit Card,GB92DGBS41920525723982,2019-12-02,18442
1757,138,Credit Card,GB71JVAA28894975124779,2023-06-18,74592
1758,948,Savings,GB44HNQG29954424800789,2024-04-22,80482
1759,908,Checking,GB58PKIW68846899325978,2024-01-02,72364
1760,999,Savings,GB11HNJQ82203190266434,2020-04-27,67497
1761,841,Savings,GB65MNAK09476062990327,2021-01-28,69878
1762,211,Savings,GB44NQCT47171299723145,2020-09-30,4188
1763,122,Credit Card,GB40RNJD78800064954074,2023-07-05,90643
1764,73,Credit Card,GB76LKTG83715562523797,2020-01-13,99317
1765,183,Savings,GB20GJHJ62514471705159,2023-08-23,42409
1766,465,Checking,GB11HSJY23009863950587,2023-11-13,54388
1767,513,Savings,GB03SFEA73705464775674,2022-08-03,99665
1768,489,Checking,GB67MRRM94342397625501,2022-10-09,94583
1769,314,Checking,GB45XOUD34924652446585,2022-02-06,84352
1770,634,Savings,GB36GZZY05287553652563,2022-06-07,56938
1771,71,Credit Card,GB52KGSD65144924183115,2022-05-04,66431
1772,776,Checking,GB27VADN92364557664149,2021-08-01,91599
1773,365,Savings,GB59GUSK26463524328583,2020-06-18,62964
1774,313,Checking,GB93VUZY22671414892352,2021-06-08,42611
1775,80,Checking,GB07UJDF49453917320705,2023-01-01,14593
1776,714,Savings,GB18RSZA57335350878037,2022-02-08,13646
1777,124,Savings,GB37RLEW41434061566210,2021-07-05,1132
1778,649,Savings,GB91PIJN29272727821567,2024-04-22,41681
1779,29,Savings,GB11KJFW81310278399150,2023-09-24,48548
1780,845,Savings,GB07UVRI28716820492011,2020-07-22,87088
1781,356,Checking,GB92OPKH50943351595598,2022-09-01,90597
1782,533,Checking,GB90TPZI29821417037333,2021-07-01,17928
1783,764,Checking,GB97XNQM06976646103184,2024-09-04,40209
1784,454,Checking,GB25EFME95359938340741,2022-08-15,40928
1785,537,Checking,GB42WYNF99395335926509,2022-07-03,52590
1786,553,Savings,GB55BIQP07018933525104,2023-08-16,22915
1787,929,Credit Card,GB27QRAU57372715107710,2020-02-12,28830
1788,503,Checking,GB98UQZU29564801283275,2020-05-19,46104
1789,642,Credit Card,GB18QARK83435729845054,2022-01-24,7782
1790,604,Credit Card,GB72XLLZ00185245538669,2020-04-19,40254
1791,944,Checking,GB68IPZG79065771634963,2021-01-30,70207
1792,968,Credit Card,GB85GKQA27822113960940,2023-01-26,7697
1793,761,Checking,GB19TDAN47594896161240,2021-12-11,75132
1794,192,Savings,GB62UHUM78549361458940,2021-07-13,98028
1795,330,Credit Card,GB87VYDT09347570414926,2023-09-02,21994
1796,671,Checking,GB59JEJB47779079988316,2019-11-08,70834
1797,710,Savings,GB55SNBK35382225323925,2021-04-19,33713
1798,775,Checking,GB33JGPF96107215792900,2022-10-12,27332
1799,153,Credit Card,GB58MTXD80851617618758,2020-04-13,83610
1800,553,Credit Card,GB79ZSFK51365544132258,2021-03-10,35378
1801,288,Savings,GB21EXPJ72881436368793,2020-07-21,71955
1802,242,Credit Card,GB97NJHO56542393876335,2022-09-29,94263
1803,431,Credit Card,GB42FKTS07058237252119,2023-05-18,32373
1804,469,Checking,GB12FOKB86660401160508,2021-12-18,89183
1805,498,Checking,GB24HSFH05744904547326,2022-05-02,82371
1806,588,Checking,GB04UMVM45730371721162,2021-04-14,5200
1807,180,Savings,GB53HFXV54987687655904,2022-09-17,71090
1808,914,Savings,GB62QBTL94022904582812,2020-07-30,51324
1809,619,Savings,GB69NPLL42080458215943,2024-07-04,59438
1810,365,Checking,GB58VGML04489904044420,2023-07-15,77783
1811,866,Credit Card,GB73KJRS04601231032178,2024-04-18,51962
1812,121,Credit Card,GB39LIUM92505977387826,2020-07-09,42884
1813,829,Checking,GB35LMNX58377306699846,2024-04-15,22052
1814,33,Checking,GB31BOOY58105148983723,2021-04-04,78761
1815,728,Credit Card,GB27FXGB05014388686764,2021-11-03,69133
1816,464,Credit Card,GB06PVXF24747815401446,2020-06-18,42085
1817,318,Savings,GB80YWJH50645908834735,2020-10-12,7160
1818,296,Savings,GB15WJQT49345179774212,2020-01-14,99913
1819,533,Savings,GB36QATL30956650217709,2019-12-22,23647
1820,609,Credit Card,GB93HAIA23447230684780,2020-09-17,26609
1821,302,Credit Card,GB38ADKK31532854437660,2020-10-23,10993
1822,811,Checking,GB13ASSG08357949662477,2020-09-03,18535
1823,568,Credit Card,GB14NZOO14435024131386,2020-03-24,51722
1824,568,Checking,GB85DHDR20569829185330,2020-12-10,81716
1825,329,Credit Card,GB65TIXG24615810299895,2024-06-14,19582
1826,218,Checking,GB24SGRJ88353117827685,2022-11-20,96279
1827,458,Savings,GB50BVMN90172173351807,2019-10-28,7104
1828,552,Credit Card,GB31WRVB31579787366555,2021-05-08,27712
1829,642,Credit Card,GB06RLAB26219784860957,2024-06-06,13072
1830,356,Savings,GB86RPFE90707276871822,2023-03-31,31857
1831,910,Credit Card,GB28OIST98492404778658,2022-11-20,4216
1832,860,Checking,GB41KPED64092302125944,2022-11-04,31604
1833,540,Checking,GB78WCYT05697129192875,2023-07-05,63734
1834,182,Credit Card,GB64LHIU08007803153752,2022-06-11,50821
1835,914,Savings,GB41AUGZ78282461110382,2022-11-15,70243
1836,594,Savings,GB28JNOV87456556485778,2020-09-02,65971
1837,375,Savings,GB91ILRK82203641962590,2020-01-24,64353
1838,545,Savings,GB82IORF01605423318527,2024-09-01,64124
1839,0,Checking,GB67RLOR87560099473897,2022-02-08,45773
1840,672,Credit Card,GB49OMAE90156411073573,2020-05-19,80286
1841,339,Checking,GB77CKSY49524089853260,2023-01-17,92367
1842,346,Credit Card,GB82DETZ86584328886532,2020-11-18,58371
1843,561,Checking,GB75FLSE15819333458793,2024-04-20,56604
1844,749,Savings,GB98WJJF56230734104130,2021-11-28,29743
1845,186,Credit Card,GB17QRKS21743447736917,2019-10-24,67932
1846,788,Checking,GB81GVED15296384719876,2023-03-27,9549
1847,390,Credit Card,GB45PLCZ19353900138135,2023-03-09,28159
1848,66,Checking,GB70TMUF62589017485177,2023-12-24,76944
1849,534,Checking,GB37KLKN73332132125621,2023-04-26,61940
1850,506,Checking,GB30TAYG89466811720937,2022-10-29,32817
1851,358,Savings,GB38CEDZ77338225845664,2021-01-01,83347
1852,289,Checking,GB15CVXA47114472601784,2020-03-08,55021
1853,652,Checking,GB59TVDK72932237068106,2023-07-05,44640
1854,174,Credit Card,GB84PVZU93669062213016,2024-01-12,76935
1855,848,Credit Card,GB29EHPV27892775263317,2023-08-01,52192
1856,519,Credit Card,GB10KBMQ28985232320372,2022-05-03,49139
1857,871,Savings,GB50WBOI77645732924719,2019-10-14,32233
1858,733,Savings,GB26IJFR87029847378438,2022-05-17,52801
1859,862,Checking,GB18XVUQ32926057536255,2019-11-17,80562
1860,236,Savings,GB81XJEK94839475005569,2024-02-23,43404
1861,731,Savings,GB17JYLN09080421651727,2023-05-02,42870
1862,949,Credit Card,GB73YWZB84478834304141,2020-11-17,13011
1863,610,Savings,GB24KSBG87894214366718,2023-09-29,97319
1864,858,Credit Card,GB76JMZU03599845642846,2021-01-20,46261
1865,961,Checking,GB16KDMM66261135865359,2022-05-29,49037
1866,467,Savings,GB38PTFO01791088408263,2020-09-23,27755
1867,545,Checking,GB61LZYL58118331012950,2020-10-18,23101
1868,469,Credit Card,GB88JBZN25323162747432,2020-07-09,50597
1869,398,Credit Card,GB29QOUX51778868820093,2023-05-02,10096
1870,247,Savings,GB04SYNM57098044219766,2024-01-27,88091
1871,197,Checking,GB97XNUB83566233982046,2019-12-31,13713
1872,183,Credit Card,GB84AZRA29887768723597,2020-01-11,68174
1873,722,Credit Card,GB15EHLT84768681095652,2022-03-26,30049
1874,169,Credit Card,GB80LEAH01581110680201,2024-07-12,41546
1875,623,Credit Card,GB39EYNF08415592769705,2023-10-30,40776
1876,874,Savings,GB81UXAF74627281657246,2021-02-10,9247
1877,98,Savings,GB22EJZH66126357878730,2022-06-13,57530
1878,747,Checking,GB87DNXZ31953592239521,2020-07-08,71768
1879,2,Credit Card,GB92WQDY58083573567058,2021-03-17,48921
1880,312,Checking,GB81ZGPO80168922767312,2020-06-09,88422
1881,195,Savings,GB39XHUL29263471091838,2021-02-06,23913
1882,686,Credit Card,GB82ZELJ60020683137942,2023-10-12,32635
1883,896,Savings,GB84TEAW59556906420080,2023-12-28,64178
1884,651,Checking,GB03QAQV00299170915909,2021-09-12,75172
1885,195,Checking,GB84AENB49339494173056,2022-05-12,3762
1886,41,Checking,GB74PHOS66472543503813,2023-05-13,36343
1887,569,Credit Card,GB37GEMA94838450299693,2024-03-25,76136
1888,56,Credit Card,GB54WIYJ93475945019510,2021-08-17,90638
1889,881,Savings,GB38KAZT10837368433287,2022-05-20,30654
1890,418,Savings,GB13PPHL15373028317924,2022-08-19,40519
1891,723,Checking,GB59RAMJ27936813892609,2023-04-14,47648
1892,909,Checking,GB46SXDX86328430732750,2022-03-22,26670
1893,807,Checking,GB82TKKG71658366520532,2020-08-14,29847
1894,885,Savings,GB16RBPF52279198251722,2020-09-23,78636
1895,207,Checking,GB38CWCA23194242791961,2023-11-18,47420
1896,727,Credit Card,GB19IKAJ79704371829291,2024-06-18,33931
1897,201,Credit Card,GB14ZDBN38947433282447,2022-02-02,37756
1898,723,Credit Card,GB16IZKN63174781069016,2023-06-13,6418
1899,990,Savings,GB16ZWXD81594110822938,2020-09-23,11344
1900,49,Credit Card,GB43IJZO32625918458209,2021-08-17,20319
1901,527,Savings,GB25OYYU75436824381256,2022-06-02,9820
1902,427,Credit Card,GB35DGDW98718467862273,2021-08-30,1610
1903,988,Savings,GB91NBOT19434881672377,2020-06-13,85332
1904,137,Checking,GB07WKXH42694985128539,2024-04-27,62111
1905,73,Credit Card,GB16RCQG45630534581032,2019-11-03,10310
1906,830,Checking,GB05ZTLD15268539977783,2020-11-04,29991
1907,109,Savings,GB33CRFB54226539134998,2023-11-08,59866
1908,594,Savings,GB12OWUK12255519880717,2024-05-04,30216
1909,684,Checking,GB63AMRR95848071394592,2021-10-26,51354
1910,277,Credit Card,GB35OUBD29608697618768,2021-11-26,74609
1911,384,Savings,GB16BXMP41444975857474,2020-08-22,31077
1912,819,Credit Card,GB87TRSB43781874756260,2022-04-11,30540
1913,910,Savings,GB31KJZZ87580089576635,2020-11-27,9918
1914,50,Checking,GB92HEPN16415964294981,2024-08-10,5685
1915,186,Checking,GB27ESEG30560640808545,2021-05-09,78913
1916,625,Savings,GB56MJTN77768646611018,2023-02-14,73614
1917,691,Credit Card,GB32ZQRT56058594129453,2022-07-17,26169
1918,82,Credit Card,GB47WSYA48816179284119,2022-05-07,39224
1919,794,Checking,GB35DTUL14309263934311,2021-10-30,75205
1920,859,Checking,GB86CZKB33831851160950,2024-07-08,15343
1921,431,Checking,GB06DNLG86586123073061,2021-08-17,74415
1922,1,Credit Card,GB59BMCQ93738639376997,2021-05-15,15634
1923,288,Checking,GB89VBHE38067463684232,2022-09-07,81148
1924,296,Credit Card,GB92CZZI31255193568986,2021-03-16,10463
1925,716,Savings,GB89ILYQ25255108361688,2019-12-24,24459
1926,683,Savings,GB92FDWN66183572874712,2022-04-20,32628
1927,982,Credit Card,GB84ZOND98403086294092,2020-02-01,1826
1928,561,Savings,GB27SCFZ18732450912035,2023-05-19,38555
1929,420,Savings,GB87WLUU75202556548249,2023-02-07,32342
1930,55,Credit Card,GB06GMIT48362125718792,2024-03-25,73468
1931,682,Checking,GB63FGYL51765282879649,2023-07-02,51296
1932,149,Savings,GB82MXFB71947971825070,2022-05-02,93205
1933,292,Checking,GB04XDUM67817722392342,2023-07-15,62637
1934,671,Credit Card,GB84SRCQ39131205554738,2020-09-03,40466
1935,72,Credit Card,GB16UMLF53166379170913,2023-02-02,52556
1936,470,Credit Card,GB24RKHP94223592781169,2020-11-27,79973
1937,185,Checking,GB36OTMJ28226189019913,2020-04-16,8236
1938,223,Credit Card,GB12IGPY79753812719706,2022-05-15,28660
1939,504,Checking,GB33FNPU57441644744983,2021-05-12,55112
1940,956,Checking,GB95EVSO51480735497377,2022-02-04,7283
1941,604,Checking,GB70RVCY47309564576259,2022-01-14,51793
1942,243,Savings,GB53NIPS99973014908543,2023-01-28,95157
1943,35,Checking,GB48LBSV49307449247045,2022-12-27,13582
1944,699,Checking,GB49DPDN26340363297114,2021-06-05,79212
1945,678,Checking,GB04WKKI12881134945872,2023-04-15,49313
1946,812,Savings,GB39YRSV22489082800574,2022-05-12,90774
1947,570,Savings,GB87CBSE63193226810871,2021-07-15,16038
1948,710,Savings,GB14WQVF02820659164309,2021-11-10,86254
1949,714,Credit Card,GB79DWPT54472298341875,2021-06-14,75896
1950,786,Savings,GB74DSZI90328971670977,2020-06-01,66944
1951,778,Savings,GB36QFAB38781724161899,2021-06-08,47882
1952,497,Checking,GB17FDLG96129643070143,2021-09-16,55962
1953,342,Credit Card,GB51GXOH06702998659695,2022-04-18,30866
1954,526,Credit Card,GB87YAVL63356672860568,2021-02-17,80348
1955,482,Checking,GB08YMKR51108996025624,2020-05-15,95905
1956,368,Checking,GB64JYEP84672446730931,2023-05-01,6612
1957,24,Savings,GB50IPIZ13071701410527,2024-07-02,57136
1958,951,Savings,GB65TPVU06922351210523,2019-12-14,44594
1959,339,Credit Card,GB66LVPN94207990393987,2022-03-05,65686
1960,675,Savings,GB78XAJJ61594957680775,2023-06-24,15449
1961,813,Savings,GB33ZQJO01247200181681,2023-12-26,56133
1962,61,Savings,GB18RFSX66260147007170,2022-02-19,47834
1963,47,Checking,GB75YUVZ37823251473356,2023-11-17,12466
1964,363,Savings,GB59GYVE80637857602722,2019-12-07,42042
1965,261,Checking,GB22DAJY81656945776567,2024-01-07,14465
1966,186,Savings,GB63XWEM17601578092167,2020-06-04,19869
1967,924,Savings,GB53MXEZ60597372204075,2020-12-24,22932
1968,865,Credit Card,GB50THCY91913622673988,2022-10-03,59443
1969,867,Checking,GB59RCUO65758904244338,2020-11-06,25692
1970,474,Savings,GB76FJMC00592009636406,2022-01-06,36742
1971,748,Checking,GB15ZYKV75446215625792,2021-03-03,37833
1972,902,Checking,GB55OIFB76212113206321,2022-01-11,87742
1973,312,Credit Card,GB42NPYC77362435950246,2024-08-27,39976
1974,643,Checking,GB88LRNJ17874188969700,2023-12-16,26471
1975,641,Checking,GB56DSHL90940890987026,2023-03-31,67185
1976,877,Checking,GB57ZSPG19094124194461,2022-08-20,86276
1977,68,Checking,GB80TACU33497168801846,2022-08-17,9321
1978,662,Checking,GB21AXJY51449668525285,2019-10-26,83827
1979,790,Savings,GB18XOEZ53223803695303,2023-01-08,54689
1980,252,Credit Card,GB65CNRB51608997219604,2024-07-20,65495
1981,1,Credit Card,GB48YKFI72441305410357,2021-04-16,19253
1982,476,Savings,GB43SWMS16860899596709,2024-02-03,23958
1983,872,Credit Card,GB21FZNZ15960564391880,2023-04-09,84446
1984,294,Credit Card,GB88FDMJ08339446106919,2021-11-12,67950
1985,351,Checking,GB23OXIS63869140746695,2023-11-16,74458
1986,614,Checking,GB73DZTB42077387103595,2020-08-04,38716
1987,590,Credit Card,GB21ENIQ33902802527164,2020-07-26,56913
1988,303,Credit Card,GB31LESW30934001195691,2023-07-15,68295
1989,656,Checking,GB42NXFZ70230521984989,2021-03-01,26749
1990,414,Checking,GB45QKHG38850131265341,2021-12-04,69575
1991,769,Savings,GB70WJOT25283045789196,2022-05-07,18711
1992,685,Checking,GB76MXLE42974716336103,2020-11-12,14474
1993,606,Savings,GB91NXWO64488361482262,2023-08-12,4693
1994,434,Credit Card,GB38RPYD75846428381391,2024-01-19,30352
1995,689,Checking,GB76WJMY12004723055993,2021-04-21,49660
1996,334,Credit Card,GB92QVRL99483896984239,2024-09-27,85005
1997,296,Credit Card,GB04DTXX42641449454908,2023-06-26,15659
1998,916,Checking,GB05PZUF13388825445014,2023-04-17,3298
1999,431,Savings,GB57RXDR67121379517268,2020-01-30,39750
